patent_id	patent_type	patent_date	patent_title	wipo_kind	num_claims	withdrawn
5001574	utility	12/21/2019	Exposure apparatus method and apparatus	B2	20	0
5001575	utility	9/7/2019	Exposure; illumination method and apparatus	B2	17	0
5001576	utility	12/11/2019	Exposure apparatus method and apparatus	B2	30	0
5001577	utility	3/11/2019	Exposure apparatus method and apparatus	B2	8	0
5001578	utility	4/7/2019	Exposure; illumination method and apparatus	B2	8	0
5001579	utility	5/4/2019	Exposure apparatus method and apparatus	B2	21	0
5001580	utility	6/4/2019	Exposure apparatus method and apparatus	B2	22	0
5001581	utility	3/27/2019	Exposure apparatus method and apparatus	B2	12	0
5001582	utility	8/30/2019	Exposure; illumination method and apparatus	B2	8	0
5001583	utility	5/31/2019	Exposure apparatus method and apparatus	B2	26	0
5001584	utility	1/5/2019	Exposure apparatus method and apparatus	B2	11	0
5001585	utility	8/1/2019	Exposure apparatus method and apparatus	B2	23	0
5001586	utility	5/29/2019	Exposure; illumination method and apparatus	B2	9	0
5001587	utility	11/10/2019	Exposure apparatus method and apparatus	B2	29	0
5001588	utility	2/1/2019	Exposure apparatus method and apparatus	B2	24	0
5001589	utility	2/2/2019	Exposure apparatus method and apparatus	B2	16	0
5001590	utility	11/27/2019	Photoresist / process method and apparatus	B2	19	0
5001591	utility	5/28/2019	Masks / reticles method and apparatus	B2	14	0
5001592	utility	4/23/2019	Masks / reticles method and apparatus	B2	26	0
5001593	utility	12/3/2019	Alignment / registration method and apparatus	B2	22	0
5001594	utility	7/19/2019	Photoresist / process method and apparatus	B2	21	0
5001595	utility	7/4/2019	Photoresist / process method and apparatus	B2	23	0
5001596	utility	5/25/2019	Photoresist / process method and apparatus	B2	30	0
5001597	utility	3/30/2019	EUV masks method and apparatus	B2	14	0
5001598	utility	8/1/2019	Masks / reticles method and apparatus	B2	23	0
5001599	utility	1/10/2019	EUV masks method and apparatus	B2	19	0
5001600	utility	3/31/2019	Photoresist / process method and apparatus	B2	24	0
5001601	utility	2/28/2019	EUV masks method and apparatus	B2	27	0
5001602	utility	5/13/2019	Masks / reticles method and apparatus	B2	18	0
5001603	utility	10/13/2019	Photoresist / process method and apparatus	B2	16	0
5001604	utility	11/6/2019	Photoresist / process method and apparatus	B2	29	0
5001605	utility	8/13/2019	Photoresist / process method and apparatus	B2	22	0
5001606	utility	11/9/2019	Photoresist / process method and apparatus	B2	27	0
5001607	utility	1/22/2019	Photoresist / process method and apparatus	B2	24	0
5001608	utility	4/16/2019	Masks / reticles method and apparatus	B2	19	0
5001609	utility	9/17/2019	Photoresist / process method and apparatus	B2	23	0
5001610	utility	3/4/2019	Alignment / registration method and apparatus	B2	14	0
5001611	utility	1/4/2019	Alignment / registration method and apparatus	B2	15	0
5001612	utility	9/16/2019	EUV masks method and apparatus	B2	13	0
5001613	utility	8/1/2019	Alignment / registration method and apparatus	B2	19	0
5001614	utility	9/29/2019	EUV masks method and apparatus	B2	21	0
5001615	utility	7/31/2019	Alignment / registration method and apparatus	B2	21	0
5001616	utility	8/15/2019	Alignment / registration method and apparatus	B2	12	0
5001617	utility	6/11/2019	EUV masks method and apparatus	B2	20	0
5001618	utility	7/21/2019	Photoresist / process method and apparatus	B2	9	0
5001619	utility	1/30/2019	Alignment / registration method and apparatus	B2	28	0
5001620	utility	12/15/2019	EUV masks method and apparatus	B2	30	0
5001621	utility	6/10/2019	Alignment / registration method and apparatus	B2	19	0
5001622	utility	11/9/2019	Photoresist / process method and apparatus	B2	12	0
5001623	utility	10/6/2019	Photoresist / process method and apparatus	B2	27	0
5001624	utility	11/29/2019	Photoresist / process method and apparatus	B2	20	0
5001625	utility	10/3/2019	Resist coating method and apparatus	B2	18	0
5001626	utility	10/4/2019	Resist coating method and apparatus	B2	17	0
5001627	utility	11/22/2019	Resist coating method and apparatus	B2	13	0
5001628	utility	6/5/2019	Resist coating method and apparatus	B2	21	0
5001629	utility	7/10/2019	Photoresist / process method and apparatus	B2	16	0
5001630	utility	11/30/2019	Resist coating method and apparatus	B2	11	0
5001631	utility	5/1/2019	Resist coating method and apparatus	B2	26	0
5001632	utility	5/26/2019	Resist coating method and apparatus	B2	29	0
5001633	utility	9/24/2019	Photoresist / process method and apparatus	B2	15	0
5001634	utility	7/4/2019	Photoresist / process method and apparatus	B2	22	0
5001635	utility	3/8/2019	Resist coating method and apparatus	B2	23	0
5001636	utility	9/27/2019	Resist coating method and apparatus	B2	20	0
5001637	utility	10/27/2019	Photoresist / process method and apparatus	B2	23	0
5001638	utility	9/8/2019	Photoresist / process method and apparatus	B2	21	0
5001639	utility	9/6/2019	Resist coating method and apparatus	B2	30	0
5001640	utility	8/22/2019	Photoresist / process method and apparatus	B2	23	0
5001641	utility	7/9/2019	Photoresist / process method and apparatus	B2	11	0
5001642	utility	7/9/2019	Resist coating method and apparatus	B2	26	0
5001643	utility	6/6/2019	Resist coating method and apparatus	B2	19	0
5001644	utility	3/15/2019	Resist coating method and apparatus	B2	12	0
5001645	utility	6/6/2019	Resist coating method and apparatus	B2	17	0
5001646	utility	10/8/2019	Exposure; illumination method and apparatus	B2	19	0
5001647	utility	10/21/2019	Exposure; illumination method and apparatus	B2	17	0
5001648	utility	9/1/2019	Exposure; illumination method and apparatus	B2	27	0
5001649	utility	8/24/2019	Exposure; illumination method and apparatus	B2	22	0
5001650	utility	6/16/2019	Exposure; illumination method and apparatus	B2	10	0
5001651	utility	7/22/2019	Exposure; illumination method and apparatus	B2	18	0
5001652	utility	11/27/2019	Exposure; illumination method and apparatus	B2	10	0
5001653	utility	12/29/2019	Exposure; illumination method and apparatus	B2	17	0
5001654	utility	2/13/2019	Exposure; illumination method and apparatus	B2	14	0
5001655	utility	9/15/2019	Exposure; illumination method and apparatus	B2	8	0
5001656	utility	1/10/2019	Exposure; illumination method and apparatus	B2	16	0
5001657	utility	10/24/2019	Exposure; illumination method and apparatus	B2	22	0
5001658	utility	7/25/2019	Exposure; illumination method and apparatus	B2	26	0
5001659	utility	4/3/2019	Exposure; illumination method and apparatus	B2	21	0
5001660	utility	5/12/2019	Exposure; illumination method and apparatus	B2	10	0
5001661	utility	5/27/2019	Exposure; illumination method and apparatus	B2	12	0
5001662	utility	7/28/2019	Exposure; illumination method and apparatus	B2	29	0
5001663	utility	4/3/2019	Exposure; illumination method and apparatus	B2	8	0
5001664	utility	6/13/2019	Exposure; illumination method and apparatus	B2	12	0
5001665	utility	3/3/2019	Exposure; illumination method and apparatus	B2	9	0
5001666	utility	9/10/2019	Exposure; illumination method and apparatus	B2	24	0
5001667	utility	5/18/2019	Exposure; illumination method and apparatus	B2	9	0
5001668	utility	9/5/2019	Exposure; illumination method and apparatus	B2	8	0
5001669	utility	1/10/2019	Masks / reticles method and apparatus	B2	16	0
5001670	utility	10/12/2019	Photoresist / process method and apparatus	B2	28	0
5001671	utility	8/17/2019	Photoresist / process method and apparatus	B2	10	0
5001672	utility	3/14/2019	Masks / reticles method and apparatus	B2	19	0
5001673	utility	10/3/2019	Masks / reticles method and apparatus	B2	21	0
5001674	utility	8/26/2019	Photoresist / process method and apparatus	B2	27	0
5001675	utility	9/4/2019	Photoresist / process method and apparatus	B2	16	0
5001676	utility	11/20/2019	Masks / reticles method and apparatus	B2	14	0
5001677	utility	10/1/2019	Photoresist / process method and apparatus	B2	26	0
5001678	utility	10/11/2020	Exposure apparatus method and apparatus	B2	16	0
5001679	utility	6/11/2020	Exposure; illumination method and apparatus	B2	29	0
5001680	utility	12/28/2020	EUV masks method and apparatus	B2	22	0
5001681	utility	8/23/2020	Exposure apparatus method and apparatus	B2	27	0
5001682	utility	1/2/2020	Exposure; illumination method and apparatus	B2	27	0
5001683	utility	7/30/2020	Alignment / registration method and apparatus	B2	25	0
5001684	utility	10/2/2020	Alignment / registration method and apparatus	B2	10	0
5001685	utility	12/9/2020	Exposure; illumination method and apparatus	B2	22	0
5001686	utility	7/11/2020	EUV masks method and apparatus	B2	27	0
5001687	utility	12/22/2020	Alignment / registration method and apparatus	B2	8	0
5001688	utility	8/15/2020	EUV masks method and apparatus	B2	8	0
5001689	utility	12/14/2020	Alignment / registration method and apparatus	B2	30	0
5001690	utility	11/16/2020	Alignment / registration method and apparatus	B2	17	0
5001691	utility	9/9/2020	Exposure apparatus method and apparatus	B2	19	0
5001692	utility	12/27/2020	EUV masks method and apparatus	B2	27	0
5001693	utility	11/22/2020	EUV masks method and apparatus	B2	20	0
5001694	utility	9/9/2020	Exposure; illumination method and apparatus	B2	13	0
5001695	utility	3/6/2020	Exposure apparatus method and apparatus	B2	10	0
5001696	utility	5/20/2020	EUV masks method and apparatus	B2	14	0
5001697	utility	12/20/2020	EUV masks method and apparatus	B2	29	0
5001698	utility	8/20/2020	Alignment / registration method and apparatus	B2	8	0
5001699	utility	6/14/2020	Alignment / registration method and apparatus	B2	21	0
5001700	utility	12/14/2020	Exposure apparatus method and apparatus	B2	24	0
5001701	utility	1/23/2020	Exposure; illumination method and apparatus	B2	15	0
5001702	utility	6/10/2020	Exposure; illumination method and apparatus	B2	8	0
5001703	utility	10/19/2020	Exposure apparatus method and apparatus	B2	8	0
5001704	utility	8/4/2020	Resist coating method and apparatus	B2	10	0
5001705	utility	6/8/2020	Exposure apparatus method and apparatus	B2	10	0
5001706	utility	8/9/2020	Exposure apparatus method and apparatus	B2	8	0
5001707	utility	5/8/2020	Resist coating method and apparatus	B2	15	0
5001708	utility	1/28/2020	Resist coating method and apparatus	B2	18	0
5001709	utility	11/3/2020	Resist coating method and apparatus	B2	27	0
5001710	utility	10/23/2020	Exposure; illumination method and apparatus	B2	11	0
5001711	utility	7/12/2020	Resist coating method and apparatus	B2	18	0
5001712	utility	3/6/2020	Exposure apparatus method and apparatus	B2	9	0
5001713	utility	11/8/2020	Exposure apparatus method and apparatus	B2	28	0
5001714	utility	10/13/2020	Exposure; illumination method and apparatus	B2	9	0
5001715	utility	11/12/2020	Exposure apparatus method and apparatus	B2	21	0
5001716	utility	11/15/2020	Exposure; illumination method and apparatus	B2	8	0
5001717	utility	11/13/2020	Exposure; illumination method and apparatus	B2	27	0
5001718	utility	1/14/2020	Resist coating method and apparatus	B2	22	0
5001719	utility	2/22/2020	Exposure apparatus method and apparatus	B2	8	0
5001720	utility	4/9/2020	Exposure; illumination method and apparatus	B2	26	0
5001721	utility	8/3/2020	Exposure apparatus method and apparatus	B2	23	0
5001722	utility	3/11/2020	Exposure apparatus method and apparatus	B2	9	0
5001723	utility	9/19/2020	Exposure; illumination method and apparatus	B2	28	0
5001724	utility	8/28/2020	Exposure apparatus method and apparatus	B2	17	0
5001725	utility	1/5/2020	Exposure apparatus method and apparatus	B2	24	0
5001726	utility	5/1/2020	Exposure apparatus method and apparatus	B2	24	0
5001727	utility	8/4/2020	Alignment / registration method and apparatus	B2	19	0
5001728	utility	4/13/2020	Exposure; illumination method and apparatus	B2	10	0
5001729	utility	12/20/2020	Exposure apparatus method and apparatus	B2	22	0
5001730	utility	10/16/2020	Alignment / registration method and apparatus	B2	18	0
5001731	utility	2/23/2020	Exposure apparatus method and apparatus	B2	22	0
5001732	utility	1/2/2020	Exposure apparatus method and apparatus	B2	28	0
5001733	utility	4/19/2020	Exposure apparatus method and apparatus	B2	15	0
5001734	utility	7/11/2020	Alignment / registration method and apparatus	B2	14	0
5001735	utility	2/7/2020	Exposure apparatus method and apparatus	B2	19	0
5001736	utility	8/13/2020	Exposure apparatus method and apparatus	B2	14	0
5001737	utility	1/16/2020	Exposure apparatus method and apparatus	B2	14	0
5001738	utility	5/14/2020	Exposure apparatus method and apparatus	B2	13	0
5001739	utility	4/10/2020	Exposure apparatus method and apparatus	B2	8	0
5001740	utility	1/11/2020	Alignment / registration method and apparatus	B2	29	0
5001741	utility	2/26/2020	Exposure; illumination method and apparatus	B2	18	0
5001742	utility	7/8/2020	Exposure apparatus method and apparatus	B2	19	0
5001743	utility	11/15/2020	Exposure; illumination method and apparatus	B2	21	0
5001744	utility	3/7/2020	Exposure apparatus method and apparatus	B2	14	0
5001745	utility	6/11/2020	Exposure; illumination method and apparatus	B2	27	0
5001746	utility	1/24/2020	Exposure apparatus method and apparatus	B2	27	0
5001747	utility	3/17/2020	Exposure apparatus method and apparatus	B2	18	0
5001748	utility	3/5/2020	Exposure; illumination method and apparatus	B2	24	0
5001749	utility	2/11/2020	Exposure apparatus method and apparatus	B2	23	0
5001750	utility	9/17/2020	Exposure apparatus method and apparatus	B2	20	0
5001751	utility	7/10/2020	Exposure; illumination method and apparatus	B2	23	0
5001752	utility	7/10/2020	Exposure apparatus method and apparatus	B2	24	0
5001753	utility	8/30/2020	Exposure; illumination method and apparatus	B2	16	0
5001754	utility	10/25/2020	Exposure; illumination method and apparatus	B2	28	0
5001755	utility	8/19/2020	Exposure; illumination method and apparatus	B2	15	0
5001756	utility	7/12/2020	Exposure apparatus method and apparatus	B2	26	0
5001757	utility	2/13/2020	Exposure apparatus method and apparatus	B2	12	0
5001758	utility	6/29/2020	Exposure apparatus method and apparatus	B2	15	0
5001759	utility	6/21/2020	Exposure apparatus method and apparatus	B2	21	0
5001760	utility	7/14/2020	EUV masks method and apparatus	B2	8	0
5001761	utility	2/8/2020	Masks / reticles method and apparatus	B2	19	0
5001762	utility	9/19/2020	Photoresist / process method and apparatus	B2	25	0
5001763	utility	2/20/2020	Alignment / registration method and apparatus	B2	11	0
5001764	utility	6/19/2020	EUV masks method and apparatus	B2	14	0
5001765	utility	12/15/2020	Masks / reticles method and apparatus	B2	16	0
5001766	utility	10/5/2020	Photoresist / process method and apparatus	B2	16	0
5001767	utility	6/26/2020	Masks / reticles method and apparatus	B2	20	0
5001768	utility	1/7/2020	Photoresist / process method and apparatus	B2	23	0
5001769	utility	4/26/2020	Photoresist / process method and apparatus	B2	15	0
5001770	utility	9/21/2020	EUV masks method and apparatus	B2	26	0
5001771	utility	8/24/2020	Photoresist / process method and apparatus	B2	18	0
5001772	utility	8/7/2020	Photoresist / process method and apparatus	B2	30	0
5001773	utility	10/12/2020	EUV masks method and apparatus	B2	8	0
5001774	utility	6/5/2020	Photoresist / process method and apparatus	B2	8	0
5001775	utility	6/22/2020	Photoresist / process method and apparatus	B2	15	0
5001776	utility	12/19/2020	Photoresist / process method and apparatus	B2	25	0
5001777	utility	1/17/2020	Masks / reticles method and apparatus	B2	12	0
5001778	utility	11/4/2020	EUV masks method and apparatus	B2	27	0
5001779	utility	4/14/2020	Photoresist / process method and apparatus	B2	20	0
5001780	utility	8/19/2020	Photoresist / process method and apparatus	B2	28	0
5001781	utility	12/11/2020	EUV masks method and apparatus	B2	25	0
5001782	utility	4/11/2020	EUV masks method and apparatus	B2	10	0
5001783	utility	4/29/2020	EUV masks method and apparatus	B2	17	0
5001784	utility	7/7/2020	Photoresist / process method and apparatus	B2	24	0
5001785	utility	7/29/2020	Alignment / registration method and apparatus	B2	20	0
5001786	utility	8/2/2020	EUV masks method and apparatus	B2	23	0
5001787	utility	4/15/2020	Alignment / registration method and apparatus	B2	12	0
5001788	utility	12/29/2020	Photoresist / process method and apparatus	B2	29	0
5001789	utility	9/14/2020	Photoresist / process method and apparatus	B2	30	0
5001790	utility	3/14/2020	EUV masks method and apparatus	B2	22	0
5001791	utility	5/6/2020	Photoresist / process method and apparatus	B2	24	0
5001792	utility	10/21/2020	Resist coating method and apparatus	B2	9	0
5001793	utility	8/21/2020	Photoresist / process method and apparatus	B2	19	0
5001794	utility	3/30/2020	Resist coating method and apparatus	B2	21	0
5001795	utility	12/3/2020	Resist coating method and apparatus	B2	13	0
5001796	utility	1/23/2020	Resist coating method and apparatus	B2	15	0
5001797	utility	11/17/2020	Resist coating method and apparatus	B2	25	0
5001798	utility	4/21/2020	Photoresist / process method and apparatus	B2	23	0
5001799	utility	2/9/2020	Photoresist / process method and apparatus	B2	11	0
5001800	utility	3/25/2020	Resist coating method and apparatus	B2	16	0
5001801	utility	2/7/2020	Resist coating method and apparatus	B2	28	0
5001802	utility	7/23/2020	Resist coating method and apparatus	B2	14	0
5001803	utility	12/9/2020	Resist coating method and apparatus	B2	22	0
5001804	utility	12/2/2020	Resist coating method and apparatus	B2	15	0
5001805	utility	5/22/2020	Resist coating method and apparatus	B2	13	0
5001806	utility	3/31/2020	Photoresist / process method and apparatus	B2	17	0
5001807	utility	12/9/2020	Resist coating method and apparatus	B2	8	0
5001808	utility	4/1/2020	Resist coating method and apparatus	B2	14	0
5001809	utility	1/25/2020	Resist coating method and apparatus	B2	28	0
5001810	utility	6/6/2020	Resist coating method and apparatus	B2	22	0
5001811	utility	7/12/2020	Resist coating method and apparatus	B2	14	0
5001812	utility	4/12/2020	Photoresist / process method and apparatus	B2	10	0
5001813	utility	6/21/2020	Photoresist / process method and apparatus	B2	14	0
5001814	utility	2/19/2020	Exposure; illumination method and apparatus	B2	29	0
5001815	utility	9/19/2020	Exposure; illumination method and apparatus	B2	11	0
5001816	utility	4/7/2020	Exposure; illumination method and apparatus	B2	27	0
5001817	utility	3/2/2020	Exposure; illumination method and apparatus	B2	15	0
5001818	utility	1/8/2020	Exposure; illumination method and apparatus	B2	20	0
5001819	utility	8/22/2020	Exposure; illumination method and apparatus	B2	15	0
5001820	utility	7/7/2020	Exposure; illumination method and apparatus	B2	9	0
5001821	utility	11/2/2020	Exposure; illumination method and apparatus	B2	23	0
5001822	utility	10/18/2020	Exposure; illumination method and apparatus	B2	13	0
5001823	utility	11/19/2020	Exposure; illumination method and apparatus	B2	30	0
5001824	utility	11/21/2020	Exposure; illumination method and apparatus	B2	30	0
5001825	utility	1/10/2020	Exposure; illumination method and apparatus	B2	27	0
5001826	utility	11/23/2020	Exposure; illumination method and apparatus	B2	15	0
5001827	utility	11/11/2020	Exposure; illumination method and apparatus	B2	11	0
5001828	utility	11/13/2020	Exposure; illumination method and apparatus	B2	10	0
5001829	utility	11/24/2020	Exposure; illumination method and apparatus	B2	9	0
5001830	utility	8/15/2020	Exposure; illumination method and apparatus	B2	18	0
5001831	utility	1/21/2020	Exposure; illumination method and apparatus	B2	24	0
5001832	utility	5/27/2020	Exposure; illumination method and apparatus	B2	8	0
5001833	utility	5/4/2020	Exposure; illumination method and apparatus	B2	14	0
5001834	utility	12/17/2020	Exposure; illumination method and apparatus	B2	30	0
5001835	utility	9/23/2020	Exposure; illumination method and apparatus	B2	18	0
5001836	utility	9/8/2020	Exposure; illumination method and apparatus	B2	10	0
5001837	utility	3/13/2020	Exposure; illumination method and apparatus	B2	14	0
5001838	utility	4/14/2020	Photoresist / process method and apparatus	B2	15	0
5001839	utility	6/8/2020	Masks / reticles method and apparatus	B2	13	0
5001840	utility	11/6/2020	Photoresist / process method and apparatus	B2	15	0
5001841	utility	4/13/2020	Masks / reticles method and apparatus	B2	16	0
5001842	utility	7/3/2020	Photoresist / process method and apparatus	B2	20	0
5001843	utility	9/15/2020	Photoresist / process method and apparatus	B2	27	0
5001844	utility	9/3/2020	Masks / reticles method and apparatus	B2	8	0
5001845	utility	6/2/2020	Masks / reticles method and apparatus	B2	27	0
5001846	utility	8/25/2020	Photoresist / process method and apparatus	B2	17	0
5001847	utility	9/3/2020	Photoresist / process method and apparatus	B2	10	0
5001848	utility	4/7/2020	Photoresist / process method and apparatus	B2	8	0
5001849	utility	7/11/2021	EUV masks method and apparatus	B2	20	0
5001850	utility	1/20/2021	Exposure; illumination method and apparatus	B2	11	0
5001851	utility	8/12/2021	Exposure apparatus method and apparatus	B2	16	0
5001852	utility	9/8/2021	Exposure; illumination method and apparatus	B2	28	0
5001853	utility	8/6/2021	Exposure; illumination method and apparatus	B2	15	0
5001854	utility	7/5/2021	EUV masks method and apparatus	B2	28	0
5001855	utility	11/27/2021	Alignment / registration method and apparatus	B2	12	0
5001856	utility	3/17/2021	EUV masks method and apparatus	B2	16	0
5001857	utility	2/17/2021	Exposure apparatus method and apparatus	B2	28	0
5001858	utility	10/28/2021	Exposure apparatus method and apparatus	B2	10	0
5001859	utility	3/26/2021	EUV masks method and apparatus	B2	21	0
5001860	utility	9/30/2021	Exposure; illumination method and apparatus	B2	29	0
5001861	utility	2/15/2021	Alignment / registration method and apparatus	B2	11	0
5001862	utility	5/18/2021	Alignment / registration method and apparatus	B2	14	0
5001863	utility	1/4/2021	Alignment / registration method and apparatus	B2	13	0
5001864	utility	12/23/2021	Exposure apparatus method and apparatus	B2	21	0
5001865	utility	3/29/2021	Alignment / registration method and apparatus	B2	13	0
5001866	utility	4/4/2021	Exposure apparatus method and apparatus	B2	24	0
5001867	utility	4/19/2021	Exposure; illumination method and apparatus	B2	13	0
5001868	utility	4/9/2021	Resist coating method and apparatus	B2	16	0
5001869	utility	11/16/2021	Exposure apparatus method and apparatus	B2	11	0
5001870	utility	2/13/2021	Exposure apparatus method and apparatus	B2	20	0
5001871	utility	10/27/2021	Exposure apparatus method and apparatus	B2	15	0
5001872	utility	1/5/2021	Exposure; illumination method and apparatus	B2	9	0
5001873	utility	1/22/2021	Exposure; illumination method and apparatus	B2	11	0
5001874	utility	9/24/2021	Exposure apparatus method and apparatus	B2	16	0
5001875	utility	11/6/2021	Exposure; illumination method and apparatus	B2	21	0
5001876	utility	6/11/2021	Resist coating method and apparatus	B2	15	0
5001877	utility	11/9/2021	Exposure apparatus method and apparatus	B2	9	0
5001878	utility	1/2/2021	Resist coating method and apparatus	B2	22	0
5001879	utility	3/13/2021	Exposure; illumination method and apparatus	B2	8	0
5001880	utility	12/25/2021	Exposure apparatus method and apparatus	B2	15	0
5001881	utility	9/1/2021	Exposure; illumination method and apparatus	B2	24	0
5001882	utility	11/23/2021	Exposure apparatus method and apparatus	B2	18	0
5001883	utility	6/16/2021	Resist coating method and apparatus	B2	29	0
5001884	utility	11/10/2021	Exposure apparatus method and apparatus	B2	10	0
5001885	utility	12/25/2021	Resist coating method and apparatus	B2	11	0
5001886	utility	12/31/2021	Exposure; illumination method and apparatus	B2	12	0
5001887	utility	9/16/2021	Exposure; illumination method and apparatus	B2	9	0
5001888	utility	12/11/2021	Exposure apparatus method and apparatus	B2	25	0
5001889	utility	8/17/2021	Exposure apparatus method and apparatus	B2	11	0
5001890	utility	4/19/2021	Exposure apparatus method and apparatus	B2	13	0
5001891	utility	1/15/2021	Alignment / registration method and apparatus	B2	13	0
5001892	utility	5/24/2021	Alignment / registration method and apparatus	B2	15	0
5001893	utility	12/10/2021	Exposure apparatus method and apparatus	B2	11	0
5001894	utility	9/9/2021	Exposure; illumination method and apparatus	B2	10	0
5001895	utility	10/22/2021	Alignment / registration method and apparatus	B2	27	0
5001896	utility	7/15/2021	Exposure apparatus method and apparatus	B2	28	0
5001897	utility	8/12/2021	Alignment / registration method and apparatus	B2	15	0
5001898	utility	2/27/2021	Exposure apparatus method and apparatus	B2	10	0
5001899	utility	3/1/2021	Alignment / registration method and apparatus	B2	26	0
5001900	utility	10/23/2021	Alignment / registration method and apparatus	B2	8	0
5001901	utility	7/18/2021	Exposure; illumination method and apparatus	B2	21	0
5001902	utility	3/6/2021	Exposure; illumination method and apparatus	B2	24	0
5001903	utility	7/22/2021	Exposure apparatus method and apparatus	B2	8	0
5001904	utility	6/1/2021	Exposure apparatus method and apparatus	B2	15	0
5001905	utility	5/26/2021	Exposure apparatus method and apparatus	B2	12	0
5001906	utility	6/13/2021	Exposure apparatus method and apparatus	B2	17	0
5001907	utility	12/28/2021	Exposure apparatus method and apparatus	B2	26	0
5001908	utility	12/27/2021	Exposure apparatus method and apparatus	B2	20	0
5001909	utility	4/18/2021	Exposure apparatus method and apparatus	B2	15	0
5001910	utility	4/2/2021	Alignment / registration method and apparatus	B2	23	0
5001911	utility	12/4/2021	Alignment / registration method and apparatus	B2	13	0
5001912	utility	8/5/2021	Exposure apparatus method and apparatus	B2	29	0
5001913	utility	7/20/2021	Exposure; illumination method and apparatus	B2	10	0
5001914	utility	4/10/2021	Exposure apparatus method and apparatus	B2	30	0
5001915	utility	6/15/2021	Exposure apparatus method and apparatus	B2	26	0
5001916	utility	12/30/2021	Exposure; illumination method and apparatus	B2	17	0
5001917	utility	8/15/2021	Exposure; illumination method and apparatus	B2	30	0
5001918	utility	4/11/2021	Exposure apparatus method and apparatus	B2	28	0
5001919	utility	2/22/2021	Exposure; illumination method and apparatus	B2	29	0
5001920	utility	8/7/2021	Exposure apparatus method and apparatus	B2	29	0
5001921	utility	8/31/2021	Exposure apparatus method and apparatus	B2	13	0
5001922	utility	11/29/2021	Exposure; illumination method and apparatus	B2	18	0
5001923	utility	7/26/2021	Exposure; illumination method and apparatus	B2	15	0
5001924	utility	6/4/2021	Exposure apparatus method and apparatus	B2	30	0
5001925	utility	7/12/2021	Exposure; illumination method and apparatus	B2	30	0
5001926	utility	8/26/2021	Exposure; illumination method and apparatus	B2	28	0
5001927	utility	7/8/2021	Exposure; illumination method and apparatus	B2	8	0
5001928	utility	11/25/2021	Exposure apparatus method and apparatus	B2	29	0
5001929	utility	10/21/2021	Exposure apparatus method and apparatus	B2	26	0
5001930	utility	10/31/2021	Exposure; illumination method and apparatus	B2	13	0
5001931	utility	6/2/2021	Exposure; illumination method and apparatus	B2	26	0
5001932	utility	4/5/2021	Photoresist / process method and apparatus	B2	20	0
5001933	utility	10/2/2021	EUV masks method and apparatus	B2	24	0
5001934	utility	10/3/2021	Photoresist / process method and apparatus	B2	30	0
5001935	utility	4/17/2021	Masks / reticles method and apparatus	B2	29	0
5001936	utility	12/22/2021	Alignment / registration method and apparatus	B2	13	0
5001937	utility	3/4/2021	Photoresist / process method and apparatus	B2	9	0
5001938	utility	2/14/2021	Photoresist / process method and apparatus	B2	25	0
5001939	utility	3/5/2021	Masks / reticles method and apparatus	B2	24	0
5001940	utility	12/3/2021	Masks / reticles method and apparatus	B2	8	0
5001941	utility	9/23/2021	Alignment / registration method and apparatus	B2	17	0
5001942	utility	9/9/2021	Masks / reticles method and apparatus	B2	30	0
5001943	utility	9/19/2021	EUV masks method and apparatus	B2	14	0
5001944	utility	5/2/2021	Photoresist / process method and apparatus	B2	9	0
5001945	utility	4/21/2021	Alignment / registration method and apparatus	B2	12	0
5001946	utility	5/23/2021	EUV masks method and apparatus	B2	12	0
5001947	utility	5/11/2021	Masks / reticles method and apparatus	B2	16	0
5001948	utility	2/12/2021	EUV masks method and apparatus	B2	16	0
5001949	utility	4/15/2021	Masks / reticles method and apparatus	B2	10	0
5001950	utility	12/23/2021	Photoresist / process method and apparatus	B2	28	0
5001951	utility	11/28/2021	EUV masks method and apparatus	B2	24	0
5001952	utility	6/11/2021	Photoresist / process method and apparatus	B2	21	0
5001953	utility	5/19/2021	Masks / reticles method and apparatus	B2	11	0
5001954	utility	2/3/2021	EUV masks method and apparatus	B2	18	0
5001955	utility	5/20/2021	Photoresist / process method and apparatus	B2	12	0
5001956	utility	2/20/2021	Masks / reticles method and apparatus	B2	20	0
5001957	utility	2/23/2021	EUV masks method and apparatus	B2	11	0
5001958	utility	10/29/2021	Photoresist / process method and apparatus	B2	23	0
5001959	utility	5/25/2021	Photoresist / process method and apparatus	B2	25	0
5001960	utility	3/29/2021	Photoresist / process method and apparatus	B2	18	0
5001961	utility	12/14/2021	Masks / reticles method and apparatus	B2	25	0
5001962	utility	3/7/2021	EUV masks method and apparatus	B2	16	0
5001963	utility	10/18/2021	EUV masks method and apparatus	B2	16	0
5001964	utility	5/8/2021	Photoresist / process method and apparatus	B2	29	0
5001965	utility	7/1/2021	EUV masks method and apparatus	B2	22	0
5001966	utility	9/24/2021	Alignment / registration method and apparatus	B2	30	0
5001967	utility	2/14/2021	EUV masks method and apparatus	B2	17	0
5001968	utility	11/21/2021	Alignment / registration method and apparatus	B2	10	0
5001969	utility	3/26/2021	Alignment / registration method and apparatus	B2	26	0
5001970	utility	9/10/2021	Photoresist / process method and apparatus	B2	8	0
5001971	utility	3/11/2021	Photoresist / process method and apparatus	B2	23	0
