patent_id	patent_type	patent_date	patent_title	wipo_kind	num_claims	withdrawn
5001494	utility	2018-01-11	Exposure; illumination method and apparatus	B2	28	0
5001495	utility	2018-12-06	Exposure; illumination method and apparatus	B2	9	0
5001496	utility	2018-10-10	Exposure; illumination method and apparatus	B2	20	0
5001497	utility	2018-12-17	Exposure; illumination method and apparatus	B2	11	0
5001498	utility	2018-07-18	Masks / reticles method and apparatus	B2	8	0
5001499	utility	2018-05-11	Masks / reticles method and apparatus	B2	17	0
5001500	utility	2018-03-24	Photoresist / process method and apparatus	B2	22	0
5001501	utility	2018-05-21	Masks / reticles method and apparatus	B2	10	0
5001502	utility	2018-07-31	Photoresist / process method and apparatus	B2	18	0
5001503	utility	2018-12-24	Masks / reticles method and apparatus	B2	16	0
5001504	utility	2018-10-08	Photoresist / process method and apparatus	B2	18	0
5001505	utility	2018-11-25	Masks / reticles method and apparatus	B2	28	0
5001506	utility	2018-03-11	Masks / reticles method and apparatus	B2	8	0
5001507	utility	2018-02-12	Photoresist / process method and apparatus	B2	11	0
5001508	utility	2018-12-18	Masks / reticles method and apparatus	B2	21	0
5001509	utility	2019-03-30	Exposure apparatus method and apparatus	B2	29	0
5001510	utility	2019-04-12	Alignment / registration method and apparatus	B2	10	0
5001511	utility	2019-07-13	Exposure apparatus method and apparatus	B2	26	0
5001512	utility	2019-11-28	EUV masks method and apparatus	B2	27	0
5001513	utility	2019-04-12	EUV masks method and apparatus	B2	16	0
5001514	utility	2019-11-13	Exposure apparatus method and apparatus	B2	21	0
5001515	utility	2019-07-08	Exposure apparatus method and apparatus	B2	13	0
5001516	utility	2019-09-27	Exposure apparatus method and apparatus	B2	21	0
5001517	utility	2019-09-11	Alignment / registration method and apparatus	B2	11	0
5001518	utility	2019-05-17	Exposure apparatus method and apparatus	B2	17	0
5001519	utility	2019-04-16	Exposure apparatus method and apparatus	B2	27	0
5001520	utility	2019-04-07	Alignment / registration method and apparatus	B2	21	0
5001521	utility	2019-05-15	Exposure apparatus method and apparatus	B2	15	0
5001522	utility	2019-12-17	Exposure apparatus method and apparatus	B2	28	0
5001523	utility	2019-06-15	Exposure; illumination method and apparatus	B2	30	0
5001524	utility	2019-12-29	Alignment / registration method and apparatus	B2	21	0
5001525	utility	2019-10-13	Exposure apparatus method and apparatus	B2	9	0
5001526	utility	2019-07-01	Exposure; illumination method and apparatus	B2	27	0
5001527	utility	2019-09-16	Exposure apparatus method and apparatus	B2	27	0
5001528	utility	2019-03-09	Exposure; illumination method and apparatus	B2	25	0
5001529	utility	2019-09-15	Exposure apparatus method and apparatus	B2	23	0
5001530	utility	2019-06-12	Exposure apparatus method and apparatus	B2	30	0
5001531	utility	2019-06-10	Exposure apparatus method and apparatus	B2	9	0
5001532	utility	2019-05-24	Resist coating method and apparatus	B2	19	0
5001533	utility	2019-05-15	Resist coating method and apparatus	B2	27	0
5001534	utility	2019-08-12	Exposure; illumination method and apparatus	B2	13	0
5001535	utility	2019-03-19	Exposure; illumination method and apparatus	B2	25	0
5001536	utility	2019-08-14	Exposure; illumination method and apparatus	B2	9	0
5001537	utility	2019-01-19	Exposure apparatus method and apparatus	B2	23	0
5001538	utility	2019-03-01	Exposure apparatus method and apparatus	B2	23	0
5001539	utility	2019-10-15	Resist coating method and apparatus	B2	23	0
5001540	utility	2019-03-17	Resist coating method and apparatus	B2	11	0
5001541	utility	2019-04-03	Resist coating method and apparatus	B2	13	0
5001542	utility	2019-12-06	Exposure; illumination method and apparatus	B2	26	0
5001543	utility	2019-10-20	Exposure; illumination method and apparatus	B2	13	0
5001544	utility	2019-09-13	Exposure apparatus method and apparatus	B2	29	0
5001545	utility	2019-12-15	Exposure apparatus method and apparatus	B2	29	0
5001546	utility	2019-02-24	Exposure; illumination method and apparatus	B2	18	0
5001547	utility	2019-12-29	Exposure apparatus method and apparatus	B2	29	0
5001548	utility	2019-11-01	Resist coating method and apparatus	B2	29	0
5001549	utility	2019-08-20	Exposure; illumination method and apparatus	B2	18	0
5001550	utility	2019-01-25	Exposure apparatus method and apparatus	B2	28	0
5001551	utility	2019-10-08	Exposure; illumination method and apparatus	B2	27	0
5001552	utility	2019-05-03	Exposure apparatus method and apparatus	B2	20	0
5001553	utility	2019-07-26	Exposure apparatus method and apparatus	B2	17	0
5001554	utility	2019-06-02	Exposure apparatus method and apparatus	B2	23	0
5001555	utility	2019-06-08	Alignment / registration method and apparatus	B2	29	0
5001556	utility	2019-07-08	Exposure; illumination method and apparatus	B2	24	0
5001557	utility	2019-09-01	Alignment / registration method and apparatus	B2	16	0
5001558	utility	2019-08-05	Exposure apparatus method and apparatus	B2	19	0
5001559	utility	2019-02-17	Exposure; illumination method and apparatus	B2	9	0
5001560	utility	2019-11-28	Exposure; illumination method and apparatus	B2	29	0
5001561	utility	2019-11-28	Exposure; illumination method and apparatus	B2	24	0
5001562	utility	2019-09-02	Exposure apparatus method and apparatus	B2	17	0
5001563	utility	2019-06-03	Exposure; illumination method and apparatus	B2	15	0
5001564	utility	2019-10-10	Exposure; illumination method and apparatus	B2	10	0
5001565	utility	2019-08-06	Exposure apparatus method and apparatus	B2	21	0
5001566	utility	2019-05-10	Exposure; illumination method and apparatus	B2	19	0
5001567	utility	2019-01-09	Exposure; illumination method and apparatus	B2	11	0
5001568	utility	2019-04-04	Exposure apparatus method and apparatus	B2	20	0
5001569	utility	2019-06-02	Alignment / registration method and apparatus	B2	18	0
5001570	utility	2019-08-19	Exposure; illumination method and apparatus	B2	27	0
5001571	utility	2019-04-06	Alignment / registration method and apparatus	B2	14	0
5001572	utility	2019-05-13	Alignment / registration method and apparatus	B2	29	0
5001573	utility	2019-07-22	Exposure apparatus method and apparatus	B2	11	0
5001574	utility	2019-12-21	Exposure apparatus method and apparatus	B2	20	0
5001575	utility	2019-09-07	Exposure; illumination method and apparatus	B2	17	0
5001576	utility	2019-12-11	Exposure apparatus method and apparatus	B2	30	0
5001577	utility	2019-03-11	Exposure apparatus method and apparatus	B2	8	0
5001578	utility	2019-04-07	Exposure; illumination method and apparatus	B2	8	0
5001579	utility	2019-05-04	Exposure apparatus method and apparatus	B2	21	0
5001580	utility	2019-06-04	Exposure apparatus method and apparatus	B2	22	0
5001581	utility	2019-03-27	Exposure apparatus method and apparatus	B2	12	0
5001582	utility	2019-08-30	Exposure; illumination method and apparatus	B2	8	0
5001583	utility	2019-05-31	Exposure apparatus method and apparatus	B2	26	0
5001584	utility	2019-01-05	Exposure apparatus method and apparatus	B2	11	0
5001585	utility	2019-08-01	Exposure apparatus method and apparatus	B2	23	0
5001586	utility	2019-05-29	Exposure; illumination method and apparatus	B2	9	0
5001587	utility	2019-11-10	Exposure apparatus method and apparatus	B2	29	0
5001588	utility	2019-02-01	Exposure apparatus method and apparatus	B2	24	0
5001589	utility	2019-02-02	Exposure apparatus method and apparatus	B2	16	0
5001590	utility	2019-11-27	Photoresist / process method and apparatus	B2	19	0
5001591	utility	2019-05-28	Masks / reticles method and apparatus	B2	14	0
5001592	utility	2019-04-23	Masks / reticles method and apparatus	B2	26	0
5001593	utility	2019-12-03	Alignment / registration method and apparatus	B2	22	0
5001594	utility	2019-07-19	Photoresist / process method and apparatus	B2	21	0
5001595	utility	2019-07-04	Photoresist / process method and apparatus	B2	23	0
5001596	utility	2019-05-25	Photoresist / process method and apparatus	B2	30	0
5001597	utility	2019-03-30	EUV masks method and apparatus	B2	14	0
5001598	utility	2019-08-01	Masks / reticles method and apparatus	B2	23	0
5001599	utility	2019-01-10	EUV masks method and apparatus	B2	19	0
5001600	utility	2019-03-31	Photoresist / process method and apparatus	B2	24	0
5001601	utility	2019-02-28	EUV masks method and apparatus	B2	27	0
5001602	utility	2019-05-13	Masks / reticles method and apparatus	B2	18	0
5001603	utility	2019-10-13	Photoresist / process method and apparatus	B2	16	0
5001604	utility	2019-11-06	Photoresist / process method and apparatus	B2	29	0
5001605	utility	2019-08-13	Photoresist / process method and apparatus	B2	22	0
5001606	utility	2019-11-09	Photoresist / process method and apparatus	B2	27	0
5001607	utility	2019-01-22	Photoresist / process method and apparatus	B2	24	0
5001608	utility	2019-04-16	Masks / reticles method and apparatus	B2	19	0
5001609	utility	2019-09-17	Photoresist / process method and apparatus	B2	23	0
5001610	utility	2019-03-04	Alignment / registration method and apparatus	B2	14	0
5001611	utility	2019-01-04	Alignment / registration method and apparatus	B2	15	0
5001612	utility	2019-09-16	EUV masks method and apparatus	B2	13	0
5001613	utility	2019-08-01	Alignment / registration method and apparatus	B2	19	0
5001614	utility	2019-09-29	EUV masks method and apparatus	B2	21	0
5001615	utility	2019-07-31	Alignment / registration method and apparatus	B2	21	0
5001616	utility	2019-08-15	Alignment / registration method and apparatus	B2	12	0
5001617	utility	2019-06-11	EUV masks method and apparatus	B2	20	0
5001618	utility	2019-07-21	Photoresist / process method and apparatus	B2	9	0
5001619	utility	2019-01-30	Alignment / registration method and apparatus	B2	28	0
5001620	utility	2019-12-15	EUV masks method and apparatus	B2	30	0
5001621	utility	2019-06-10	Alignment / registration method and apparatus	B2	19	0
5001622	utility	2019-11-09	Photoresist / process method and apparatus	B2	12	0
5001623	utility	2019-10-06	Photoresist / process method and apparatus	B2	27	0
5001624	utility	2019-11-29	Photoresist / process method and apparatus	B2	20	0
5001625	utility	2019-10-03	Resist coating method and apparatus	B2	18	0
5001626	utility	2019-10-04	Resist coating method and apparatus	B2	17	0
5001627	utility	2019-11-22	Resist coating method and apparatus	B2	13	0
5001628	utility	2019-06-05	Resist coating method and apparatus	B2	21	0
5001629	utility	2019-07-10	Photoresist / process method and apparatus	B2	16	0
5001630	utility	2019-11-30	Resist coating method and apparatus	B2	11	0
5001631	utility	2019-05-01	Resist coating method and apparatus	B2	26	0
5001632	utility	2019-05-26	Resist coating method and apparatus	B2	29	0
5001633	utility	2019-09-24	Photoresist / process method and apparatus	B2	15	0
5001634	utility	2019-07-04	Photoresist / process method and apparatus	B2	22	0
5001635	utility	2019-03-08	Resist coating method and apparatus	B2	23	0
5001636	utility	2019-09-27	Resist coating method and apparatus	B2	20	0
5001637	utility	2019-10-27	Photoresist / process method and apparatus	B2	23	0
5001638	utility	2019-09-08	Photoresist / process method and apparatus	B2	21	0
5001639	utility	2019-09-06	Resist coating method and apparatus	B2	30	0
5001640	utility	2019-08-22	Photoresist / process method and apparatus	B2	23	0
5001641	utility	2019-07-09	Photoresist / process method and apparatus	B2	11	0
5001642	utility	2019-07-09	Resist coating method and apparatus	B2	26	0
5001643	utility	2019-06-06	Resist coating method and apparatus	B2	19	0
5001644	utility	2019-03-15	Resist coating method and apparatus	B2	12	0
5001645	utility	2019-06-06	Resist coating method and apparatus	B2	17	0
5001646	utility	2019-10-08	Exposure; illumination method and apparatus	B2	19	0
5001647	utility	2019-10-21	Exposure; illumination method and apparatus	B2	17	0
5001648	utility	2019-09-01	Exposure; illumination method and apparatus	B2	27	0
5001649	utility	2019-08-24	Exposure; illumination method and apparatus	B2	22	0
5001650	utility	2019-06-16	Exposure; illumination method and apparatus	B2	10	0
5001651	utility	2019-07-22	Exposure; illumination method and apparatus	B2	18	0
5001652	utility	2019-11-27	Exposure; illumination method and apparatus	B2	10	0
5001653	utility	2019-12-29	Exposure; illumination method and apparatus	B2	17	0
5001654	utility	2019-02-13	Exposure; illumination method and apparatus	B2	14	0
5001655	utility	2019-09-15	Exposure; illumination method and apparatus	B2	8	0
5001656	utility	2019-01-10	Exposure; illumination method and apparatus	B2	16	0
5001657	utility	2019-10-24	Exposure; illumination method and apparatus	B2	22	0
5001658	utility	2019-07-25	Exposure; illumination method and apparatus	B2	26	0
5001659	utility	2019-04-03	Exposure; illumination method and apparatus	B2	21	0
5001660	utility	2019-05-12	Exposure; illumination method and apparatus	B2	10	0
5001661	utility	2019-05-27	Exposure; illumination method and apparatus	B2	12	0
5001662	utility	2019-07-28	Exposure; illumination method and apparatus	B2	29	0
5001663	utility	2019-04-03	Exposure; illumination method and apparatus	B2	8	0
5001664	utility	2019-06-13	Exposure; illumination method and apparatus	B2	12	0
5001665	utility	2019-03-03	Exposure; illumination method and apparatus	B2	9	0
5001666	utility	2019-09-10	Exposure; illumination method and apparatus	B2	24	0
5001667	utility	2019-05-18	Exposure; illumination method and apparatus	B2	9	0
5001668	utility	2019-09-05	Exposure; illumination method and apparatus	B2	8	0
5001669	utility	2019-01-10	Masks / reticles method and apparatus	B2	16	0
5001670	utility	2019-10-12	Photoresist / process method and apparatus	B2	28	0
5001671	utility	2019-08-17	Photoresist / process method and apparatus	B2	10	0
5001672	utility	2019-03-14	Masks / reticles method and apparatus	B2	19	0
5001673	utility	2019-10-03	Masks / reticles method and apparatus	B2	21	0
5001674	utility	2019-08-26	Photoresist / process method and apparatus	B2	27	0
5001675	utility	2019-09-04	Photoresist / process method and apparatus	B2	16	0
5001676	utility	2019-11-20	Masks / reticles method and apparatus	B2	14	0
5001677	utility	2019-10-01	Photoresist / process method and apparatus	B2	26	0
5001678	utility	2020-10-11	Exposure apparatus method and apparatus	B2	16	0
5001679	utility	2020-06-11	Exposure; illumination method and apparatus	B2	29	0
5001680	utility	2020-12-28	EUV masks method and apparatus	B2	22	0
5001681	utility	2020-08-23	Exposure apparatus method and apparatus	B2	27	0
5001682	utility	2020-01-02	Exposure; illumination method and apparatus	B2	27	0
5001683	utility	2020-07-30	Alignment / registration method and apparatus	B2	25	0
5001684	utility	2020-10-02	Alignment / registration method and apparatus	B2	10	0
5001685	utility	2020-12-09	Exposure; illumination method and apparatus	B2	22	0
5001686	utility	2020-07-11	EUV masks method and apparatus	B2	27	0
5001687	utility	2020-12-22	Alignment / registration method and apparatus	B2	8	0
5001688	utility	2020-08-15	EUV masks method and apparatus	B2	8	0
5001689	utility	2020-12-14	Alignment / registration method and apparatus	B2	30	0
5001690	utility	2020-11-16	Alignment / registration method and apparatus	B2	17	0
5001691	utility	2020-09-09	Exposure apparatus method and apparatus	B2	19	0
5001692	utility	2020-12-27	EUV masks method and apparatus	B2	27	0
5001693	utility	2020-11-22	EUV masks method and apparatus	B2	20	0
5001694	utility	2020-09-09	Exposure; illumination method and apparatus	B2	13	0
5001695	utility	2020-03-06	Exposure apparatus method and apparatus	B2	10	0
5001696	utility	2020-05-20	EUV masks method and apparatus	B2	14	0
5001697	utility	2020-12-20	EUV masks method and apparatus	B2	29	0
5001698	utility	2020-08-20	Alignment / registration method and apparatus	B2	8	0
5001699	utility	2020-06-14	Alignment / registration method and apparatus	B2	21	0
5001700	utility	2020-12-14	Exposure apparatus method and apparatus	B2	24	0
5001701	utility	2020-01-23	Exposure; illumination method and apparatus	B2	15	0
5001702	utility	2020-06-10	Exposure; illumination method and apparatus	B2	8	0
5001703	utility	2020-10-19	Exposure apparatus method and apparatus	B2	8	0
5001704	utility	2020-08-04	Resist coating method and apparatus	B2	10	0
5001705	utility	2020-06-08	Exposure apparatus method and apparatus	B2	10	0
5001706	utility	2020-08-09	Exposure apparatus method and apparatus	B2	8	0
5001707	utility	2020-05-08	Resist coating method and apparatus	B2	15	0
5001708	utility	2020-01-28	Resist coating method and apparatus	B2	18	0
5001709	utility	2020-11-03	Resist coating method and apparatus	B2	27	0
5001710	utility	2020-10-23	Exposure; illumination method and apparatus	B2	11	0
5001711	utility	2020-07-12	Resist coating method and apparatus	B2	18	0
5001712	utility	2020-03-06	Exposure apparatus method and apparatus	B2	9	0
5001713	utility	2020-11-08	Exposure apparatus method and apparatus	B2	28	0
5001714	utility	2020-10-13	Exposure; illumination method and apparatus	B2	9	0
5001715	utility	2020-11-12	Exposure apparatus method and apparatus	B2	21	0
5001716	utility	2020-11-15	Exposure; illumination method and apparatus	B2	8	0
5001717	utility	2020-11-13	Exposure; illumination method and apparatus	B2	27	0
5001718	utility	2020-01-14	Resist coating method and apparatus	B2	22	0
5001719	utility	2020-02-22	Exposure apparatus method and apparatus	B2	8	0
5001720	utility	2020-04-09	Exposure; illumination method and apparatus	B2	26	0
5001721	utility	2020-08-03	Exposure apparatus method and apparatus	B2	23	0
5001722	utility	2020-03-11	Exposure apparatus method and apparatus	B2	9	0
5001723	utility	2020-09-19	Exposure; illumination method and apparatus	B2	28	0
5001724	utility	2020-08-28	Exposure apparatus method and apparatus	B2	17	0
5001725	utility	2020-01-05	Exposure apparatus method and apparatus	B2	24	0
5001726	utility	2020-05-01	Exposure apparatus method and apparatus	B2	24	0
5001727	utility	2020-08-04	Alignment / registration method and apparatus	B2	19	0
5001728	utility	2020-04-13	Exposure; illumination method and apparatus	B2	10	0
5001729	utility	2020-12-20	Exposure apparatus method and apparatus	B2	22	0
5001730	utility	2020-10-16	Alignment / registration method and apparatus	B2	18	0
5001731	utility	2020-02-23	Exposure apparatus method and apparatus	B2	22	0
5001732	utility	2020-01-02	Exposure apparatus method and apparatus	B2	28	0
5001733	utility	2020-04-19	Exposure apparatus method and apparatus	B2	15	0
5001734	utility	2020-07-11	Alignment / registration method and apparatus	B2	14	0
5001735	utility	2020-02-07	Exposure apparatus method and apparatus	B2	19	0
5001736	utility	2020-08-13	Exposure apparatus method and apparatus	B2	14	0
5001737	utility	2020-01-16	Exposure apparatus method and apparatus	B2	14	0
5001738	utility	2020-05-14	Exposure apparatus method and apparatus	B2	13	0
5001739	utility	2020-04-10	Exposure apparatus method and apparatus	B2	8	0
5001740	utility	2020-01-11	Alignment / registration method and apparatus	B2	29	0
5001741	utility	2020-02-26	Exposure; illumination method and apparatus	B2	18	0
5001742	utility	2020-07-08	Exposure apparatus method and apparatus	B2	19	0
5001743	utility	2020-11-15	Exposure; illumination method and apparatus	B2	21	0
5001744	utility	2020-03-07	Exposure apparatus method and apparatus	B2	14	0
5001745	utility	2020-06-11	Exposure; illumination method and apparatus	B2	27	0
5001746	utility	2020-01-24	Exposure apparatus method and apparatus	B2	27	0
5001747	utility	2020-03-17	Exposure apparatus method and apparatus	B2	18	0
5001748	utility	2020-03-05	Exposure; illumination method and apparatus	B2	24	0
5001749	utility	2020-02-11	Exposure apparatus method and apparatus	B2	23	0
5001750	utility	2020-09-17	Exposure apparatus method and apparatus	B2	20	0
5001751	utility	2020-07-10	Exposure; illumination method and apparatus	B2	23	0
5001752	utility	2020-07-10	Exposure apparatus method and apparatus	B2	24	0
5001753	utility	2020-08-30	Exposure; illumination method and apparatus	B2	16	0
5001754	utility	2020-10-25	Exposure; illumination method and apparatus	B2	28	0
5001755	utility	2020-08-19	Exposure; illumination method and apparatus	B2	15	0
5001756	utility	2020-07-12	Exposure apparatus method and apparatus	B2	26	0
5001757	utility	2020-02-13	Exposure apparatus method and apparatus	B2	12	0
5001758	utility	2020-06-29	Exposure apparatus method and apparatus	B2	15	0
5001759	utility	2020-06-21	Exposure apparatus method and apparatus	B2	21	0
5001760	utility	2020-07-14	EUV masks method and apparatus	B2	8	0
5001761	utility	2020-02-08	Masks / reticles method and apparatus	B2	19	0
5001762	utility	2020-09-19	Photoresist / process method and apparatus	B2	25	0
5001763	utility	2020-02-20	Alignment / registration method and apparatus	B2	11	0
5001764	utility	2020-06-19	EUV masks method and apparatus	B2	14	0
5001765	utility	2020-12-15	Masks / reticles method and apparatus	B2	16	0
5001766	utility	2020-10-05	Photoresist / process method and apparatus	B2	16	0
5001767	utility	2020-06-26	Masks / reticles method and apparatus	B2	20	0
5001768	utility	2020-01-07	Photoresist / process method and apparatus	B2	23	0
5001769	utility	2020-04-26	Photoresist / process method and apparatus	B2	15	0
5001770	utility	2020-09-21	EUV masks method and apparatus	B2	26	0
5001771	utility	2020-08-24	Photoresist / process method and apparatus	B2	18	0
5001772	utility	2020-08-07	Photoresist / process method and apparatus	B2	30	0
5001773	utility	2020-10-12	EUV masks method and apparatus	B2	8	0
5001774	utility	2020-06-05	Photoresist / process method and apparatus	B2	8	0
5001775	utility	2020-06-22	Photoresist / process method and apparatus	B2	15	0
5001776	utility	2020-12-19	Photoresist / process method and apparatus	B2	25	0
5001777	utility	2020-01-17	Masks / reticles method and apparatus	B2	12	0
5001778	utility	2020-11-04	EUV masks method and apparatus	B2	27	0
5001779	utility	2020-04-14	Photoresist / process method and apparatus	B2	20	0
5001780	utility	2020-08-19	Photoresist / process method and apparatus	B2	28	0
5001781	utility	2020-12-11	EUV masks method and apparatus	B2	25	0
5001782	utility	2020-04-11	EUV masks method and apparatus	B2	10	0
5001783	utility	2020-04-29	EUV masks method and apparatus	B2	17	0
5001784	utility	2020-07-07	Photoresist / process method and apparatus	B2	24	0
5001785	utility	2020-07-29	Alignment / registration method and apparatus	B2	20	0
5001786	utility	2020-08-02	EUV masks method and apparatus	B2	23	0
5001787	utility	2020-04-15	Alignment / registration method and apparatus	B2	12	0
5001788	utility	2020-12-29	Photoresist / process method and apparatus	B2	29	0
5001789	utility	2020-09-14	Photoresist / process method and apparatus	B2	30	0
5001790	utility	2020-03-14	EUV masks method and apparatus	B2	22	0
5001791	utility	2020-05-06	Photoresist / process method and apparatus	B2	24	0
5001792	utility	2020-10-21	Resist coating method and apparatus	B2	9	0
5001793	utility	2020-08-21	Photoresist / process method and apparatus	B2	19	0
5001794	utility	2020-03-30	Resist coating method and apparatus	B2	21	0
5001795	utility	2020-12-03	Resist coating method and apparatus	B2	13	0
5001796	utility	2020-01-23	Resist coating method and apparatus	B2	15	0
5001797	utility	2020-11-17	Resist coating method and apparatus	B2	25	0
5001798	utility	2020-04-21	Photoresist / process method and apparatus	B2	23	0
5001799	utility	2020-02-09	Photoresist / process method and apparatus	B2	11	0
5001800	utility	2020-03-25	Resist coating method and apparatus	B2	16	0
5001801	utility	2020-02-07	Resist coating method and apparatus	B2	28	0
5001802	utility	2020-07-23	Resist coating method and apparatus	B2	14	0
5001803	utility	2020-12-09	Resist coating method and apparatus	B2	22	0
5001804	utility	2020-12-02	Resist coating method and apparatus	B2	15	0
5001805	utility	2020-05-22	Resist coating method and apparatus	B2	13	0
5001806	utility	2020-03-31	Photoresist / process method and apparatus	B2	17	0
5001807	utility	2020-12-09	Resist coating method and apparatus	B2	8	0
5001808	utility	2020-04-01	Resist coating method and apparatus	B2	14	0
5001809	utility	2020-01-25	Resist coating method and apparatus	B2	28	0
5001810	utility	2020-06-06	Resist coating method and apparatus	B2	22	0
5001811	utility	2020-07-12	Resist coating method and apparatus	B2	14	0
5001812	utility	2020-04-12	Photoresist / process method and apparatus	B2	10	0
5001813	utility	2020-06-21	Photoresist / process method and apparatus	B2	14	0
5001814	utility	2020-02-19	Exposure; illumination method and apparatus	B2	29	0
5001815	utility	2020-09-19	Exposure; illumination method and apparatus	B2	11	0
5001816	utility	2020-04-07	Exposure; illumination method and apparatus	B2	27	0
5001817	utility	2020-03-02	Exposure; illumination method and apparatus	B2	15	0
5001818	utility	2020-01-08	Exposure; illumination method and apparatus	B2	20	0
5001819	utility	2020-08-22	Exposure; illumination method and apparatus	B2	15	0
5001820	utility	2020-07-07	Exposure; illumination method and apparatus	B2	9	0
5001821	utility	2020-11-02	Exposure; illumination method and apparatus	B2	23	0
5001822	utility	2020-10-18	Exposure; illumination method and apparatus	B2	13	0
5001823	utility	2020-11-19	Exposure; illumination method and apparatus	B2	30	0
5001824	utility	2020-11-21	Exposure; illumination method and apparatus	B2	30	0
5001825	utility	2020-01-10	Exposure; illumination method and apparatus	B2	27	0
5001826	utility	2020-11-23	Exposure; illumination method and apparatus	B2	15	0
5001827	utility	2020-11-11	Exposure; illumination method and apparatus	B2	11	0
5001828	utility	2020-11-13	Exposure; illumination method and apparatus	B2	10	0
5001829	utility	2020-11-24	Exposure; illumination method and apparatus	B2	9	0
5001830	utility	2020-08-15	Exposure; illumination method and apparatus	B2	18	0
5001831	utility	2020-01-21	Exposure; illumination method and apparatus	B2	24	0
5001832	utility	2020-05-27	Exposure; illumination method and apparatus	B2	8	0
5001833	utility	2020-05-04	Exposure; illumination method and apparatus	B2	14	0
5001834	utility	2020-12-17	Exposure; illumination method and apparatus	B2	30	0
5001835	utility	2020-09-23	Exposure; illumination method and apparatus	B2	18	0
5001836	utility	2020-09-08	Exposure; illumination method and apparatus	B2	10	0
5001837	utility	2020-03-13	Exposure; illumination method and apparatus	B2	14	0
5001838	utility	2020-04-14	Photoresist / process method and apparatus	B2	15	0
5001839	utility	2020-06-08	Masks / reticles method and apparatus	B2	13	0
5001840	utility	2020-11-06	Photoresist / process method and apparatus	B2	15	0
5001841	utility	2020-04-13	Masks / reticles method and apparatus	B2	16	0
5001842	utility	2020-07-03	Photoresist / process method and apparatus	B2	20	0
5001843	utility	2020-09-15	Photoresist / process method and apparatus	B2	27	0
5001844	utility	2020-09-03	Masks / reticles method and apparatus	B2	8	0
5001845	utility	2020-06-02	Masks / reticles method and apparatus	B2	27	0
5001846	utility	2020-08-25	Photoresist / process method and apparatus	B2	17	0
5001847	utility	2020-09-03	Photoresist / process method and apparatus	B2	10	0
5001848	utility	2020-04-07	Photoresist / process method and apparatus	B2	8	0
5001849	utility	2021-07-11	EUV masks method and apparatus	B2	20	0
5001850	utility	2021-01-20	Exposure; illumination method and apparatus	B2	11	0
5001851	utility	2021-08-12	Exposure apparatus method and apparatus	B2	16	0
5001852	utility	2021-09-08	Exposure; illumination method and apparatus	B2	28	0
5001853	utility	2021-08-06	Exposure; illumination method and apparatus	B2	15	0
5001854	utility	2021-07-05	EUV masks method and apparatus	B2	28	0
5001855	utility	2021-11-27	Alignment / registration method and apparatus	B2	12	0
5001856	utility	2021-03-17	EUV masks method and apparatus	B2	16	0
5001857	utility	2021-02-17	Exposure apparatus method and apparatus	B2	28	0
5001858	utility	2021-10-28	Exposure apparatus method and apparatus	B2	10	0
5001859	utility	2021-03-26	EUV masks method and apparatus	B2	21	0
5001860	utility	2021-09-30	Exposure; illumination method and apparatus	B2	29	0
5001861	utility	2021-02-15	Alignment / registration method and apparatus	B2	11	0
5001862	utility	2021-05-18	Alignment / registration method and apparatus	B2	14	0
5001863	utility	2021-01-04	Alignment / registration method and apparatus	B2	13	0
5001864	utility	2021-12-23	Exposure apparatus method and apparatus	B2	21	0
5001865	utility	2021-03-29	Alignment / registration method and apparatus	B2	13	0
5001866	utility	2021-04-04	Exposure apparatus method and apparatus	B2	24	0
5001867	utility	2021-04-19	Exposure; illumination method and apparatus	B2	13	0
5001868	utility	2021-04-09	Resist coating method and apparatus	B2	16	0
5001869	utility	2021-11-16	Exposure apparatus method and apparatus	B2	11	0
5001870	utility	2021-02-13	Exposure apparatus method and apparatus	B2	20	0
5001871	utility	2021-10-27	Exposure apparatus method and apparatus	B2	15	0
5001872	utility	2021-01-05	Exposure; illumination method and apparatus	B2	9	0
5001873	utility	2021-01-22	Exposure; illumination method and apparatus	B2	11	0
5001874	utility	2021-09-24	Exposure apparatus method and apparatus	B2	16	0
5001875	utility	2021-11-06	Exposure; illumination method and apparatus	B2	21	0
5001876	utility	2021-06-11	Resist coating method and apparatus	B2	15	0
5001877	utility	2021-11-09	Exposure apparatus method and apparatus	B2	9	0
5001878	utility	2021-01-02	Resist coating method and apparatus	B2	22	0
5001879	utility	2021-03-13	Exposure; illumination method and apparatus	B2	8	0
5001880	utility	2021-12-25	Exposure apparatus method and apparatus	B2	15	0
5001881	utility	2021-09-01	Exposure; illumination method and apparatus	B2	24	0
5001882	utility	2021-11-23	Exposure apparatus method and apparatus	B2	18	0
5001883	utility	2021-06-16	Resist coating method and apparatus	B2	29	0
5001884	utility	2021-11-10	Exposure apparatus method and apparatus	B2	10	0
5001885	utility	2021-12-25	Resist coating method and apparatus	B2	11	0
5001886	utility	2021-12-31	Exposure; illumination method and apparatus	B2	12	0
5001887	utility	2021-09-16	Exposure; illumination method and apparatus	B2	9	0
5001888	utility	2021-12-11	Exposure apparatus method and apparatus	B2	25	0
5001889	utility	2021-08-17	Exposure apparatus method and apparatus	B2	11	0
5001890	utility	2021-04-19	Exposure apparatus method and apparatus	B2	13	0
